#id RA DEC X Y F115W F115W_err F150W F150W_err F200W F200W_err F277W F277W_err F356W F356W_err F410M F410M_err F444W F444W_err
148 214.9928977 52.9576224 3649.1687 4201.4893 27.7329 0.0966 27.8332 0.0619 27.7827 0.0536 25.7632 0.0343 26.5015 0.0576 27.27 0.1369 27.0165 0.0652
149 214.987159 52.9532615 3000.5356 4222.1665 27.291 0.0451 26.9593 0.0326 26.3312 0.0251 25.2224 0.0131 25.2643 0.0133 25.074 0.0232 25.134 0.0221
150 214.9809151 52.9491324 2349.5979 4198.1987 28.3633 0.154 28.474 0.0925 28.4319 0.1481 25.8081 0.0585 27.0022 0.107 26.1236 0.1085 27.9596 0.2203
151 215.0489756 52.9975765 9749.3467 4195.6519 28.0858 0.0929 26.9774 0.0652 27.1952 0.0416 25.3848 0.022 25.4777 0.0183 25.9248 0.0381 25.6323 0.0263
152 215.0169508 52.9748147 6270.8628 4195.7622 0.0 0.0 28.3005 0.1218 28.5758 0.0933 26.0441 0.0431 26.2887 0.0498 26.2569 0.0778 25.9572 0.0564
153 215.0303886 52.983225 7629.0454 4281.9844 0.0 0.0 25.0754 0.0141 24.5376 0.0069 23.0503 0.0034 23.1953 0.0035 23.1814 0.0059 23.1771 0.0047
154 214.9981792 52.9614461 4229.1968 4196.6831 28.4728 0.1551 28.7037 0.1516 28.2238 0.1414 27.8429 0.3392 26.4603 0.1078 26.8619 0.1215 25.9137 0.0696
155 215.049133 52.9973286 9734.4385 4222.7705 27.6626 0.0934 26.9696 0.0633 27.1867 0.0467 25.6921 0.0299 25.8143 0.035 26.323 0.0818 26.7189 0.0989
156 215.026914 52.9819512 7358.0342 4191.8374 25.9923 0.0241 25.9277 0.0206 25.9505 0.0213 0.0 0.0 0.0 0.0 24.829 0.0221 25.1653 0.0295
157 215.0209066 52.9773779 6678.4751 4214.5996 27.9263 0.0826 27.4124 0.06 27.1404 0.0506 25.6759 0.031 25.8869 0.0434 26.6356 0.076 27.3705 0.1023
158 214.9887435 52.9549327 3221.217 4181.2866 23.8628 0.0083 23.9192 0.0062 23.7358 0.0046 22.5814 0.0033 23.0138 0.0041 23.1194 0.0088 23.4608 0.0076
159 215.0442178 52.9943056 9242.4619 4187.481 26.6843 0.0377 26.0337 0.0232 26.1624 0.021 24.6962 0.0105 24.7201 0.0101 24.6866 0.0186 24.731 0.0162
160 215.0179842 52.9756059 6388.1675 4191.5269 0.0 0.0 0.0 0.0 28.3312 0.1073 26.767 0.0673 26.5802 0.0458 26.181 0.0516 26.548 0.0543
161 215.0127859 52.9720117 5832.4194 4183.75 24.6893 0.0082 24.7856 0.0084 24.6602 0.0065 23.0607 0.0033 23.0629 0.0036 23.0497 0.006 23.0765 0.0042
162 214.9788867 52.9478519 2143.5479 4185.8076 0.0 0.0 26.0772 0.0358 0.0 0.0 24.6654 0.0097 24.7211 0.0113 24.8098 0.0198 24.7593 0.019
163 214.9811783 52.9499009 2429.9653 4154.4385 21.9381 0.0014 21.4177 0.001 20.9938 0.0007 19.4405 0.0003 19.2899 0.0003 0.0 0.0 19.428 0.0003
164 215.0429997 52.9936636 9130.0801 4170.6436 24.9192 0.0137 24.852 0.0119 24.7401 0.0085 23.437 0.004 23.8046 0.0058 24.1307 0.0115 24.0119 0.0136
165 215.0326803 52.9862843 8005.2568 4174.1787 26.9993 0.0469 26.8351 0.0402 26.8425 0.0347 25.5459 0.0277 25.394 0.0188 26.0164 0.0429 25.7162 0.0336
166 215.0129414 52.9723348 5868.2271 4167.7354 26.4819 0.0642 26.4112 0.0394 26.0217 0.0287 24.4572 0.0153 24.43 0.0127 24.7495 0.0319 24.6027 0.0172
167 215.0136455 52.9727214 5934.5845 4176.3433 27.4473 0.0474 27.8371 0.0588 27.5953 0.0436 26.0009 0.0339 25.9481 0.0254 25.7093 0.069 26.1097 0.0336
168 215.0283275 52.9831583 7529.5898 4176.5962 27.7578 0.0678 27.613 0.06 27.4177 0.0502 26.4853 0.0372 26.3874 0.0345 26.8576 0.0597 26.9676 0.1002
169 214.9685642 52.940479 1018.6613 4187.105 24.9933 0.0184 24.683 0.0218 24.6646 0.0132 23.3255 0.0059 23.3695 0.0056 23.3132 0.0103 23.4217 0.0111
170 214.9949788 52.9592421 3887.7837 4191.0884 28.2915 0.1176 28.6413 0.1017 27.6741 0.0462 26.8647 0.061 27.0647 0.0518 27.2123 0.0973 28.3363 0.102
171 214.9757112 52.9461325 1846.3618 4144.9146 23.0626 0.0075 22.5707 0.0037 22.1371 0.0019 20.2421 0.0006 19.9687 0.0005 19.8068 0.0006 19.7814 0.0005
172 215.0341251 52.9872792 8159.3438 4176.5757 27.3685 0.1065 26.8132 0.0781 27.4074 0.0738 26.1834 0.0766 26.2693 0.0745 0.0 0.0 27.5799 0.1637
173 214.9848127 52.9523548 2813.3516 4164.5972 26.769 0.0709 26.2813 0.054 26.4541 0.0317 25.7941 0.0554 25.4007 0.0543 25.2841 0.035 26.5187 0.2016
174 215.0225296 52.9790565 6901.4927 4175.0723 0.0 0.0 0.0 0.0 0.0 0.0 26.5125 0.0857 26.6368 0.0627 26.9981 0.0963 26.4231 0.0692
175 214.9934993 52.9584241 3747.8281 4173.3667 26.5348 0.0423 26.8852 0.0419 26.247 0.0248 24.7171 0.0099 25.0227 0.0136 0.0 0.0 25.3511 0.0225
176 214.9799467 52.9487554 2272.0886 4174.6401 0.0 0.0 27.5997 0.0818 27.5303 0.0419 27.0651 0.1241 26.8954 0.0893 27.7666 0.1069 27.674 0.0931
177 215.0145934 52.9735384 6050.3086 4165.5874 25.0029 0.0215 24.9631 0.0117 24.7766 0.0107 23.5693 0.006 23.5488 0.0058 23.6445 0.009 23.6704 0.0078
178 215.0412799 52.9910464 8819.1768 4275.8374 24.6246 0.0125 24.4151 0.0094 24.3024 0.0078 22.938 0.0038 23.3695 0.0055 23.7248 0.0115 23.8084 0.0093
179 215.0132794 52.9715103 5810.1802 4247.9819 0.0 0.0 0.0 0.0 0.0 0.0 26.4769 0.0567 27.9505 0.095 26.2155 0.101 27.6621 0.1444
180 215.0268093 52.9821365 7369.7725 4172.2666 28.5569 0.1507 28.3769 0.0876 28.0938 0.0922 0.0 0.0 26.4594 0.0527 27.4815 0.0857 26.9711 0.1042
181 215.0172759 52.9753763 6335.5967 4170.8662 27.3013 0.1071 28.1331 0.0938 27.862 0.0898 25.9398 0.0278 26.3328 0.0779 27.3848 0.1061 26.8142 0.1085
182 214.9756831 52.9455684 1794.8606 4185.8838 25.7293 0.0193 25.6786 0.0205 25.6951 0.0165 0.0 0.0 0.0 0.0 24.1701 0.0154 24.1687 0.0149
183 214.9662248 52.9395834 832.7597 4128.9863 21.3221 0.0014 21.153 0.0012 21.0116 0.0009 19.8413 0.0005 20.2759 0.0006 20.3749 0.0011 20.4201 0.0009
184 214.9659652 52.9388879 759.0416 4167.4141 0.0 0.0 0.0 0.0 28.3757 0.1107 26.4406 0.071 26.8081 0.09 27.4783 0.1042 26.818 0.1187
185 215.0501924 52.9988106 9914.3516 4167.7578 0.0 0.0 0.0 0.0 0.0 0.0 27.6941 0.1701 27.7481 0.0836 26.658 0.0697 27.1586 0.0701
186 215.0445271 52.9948974 9309.1455 4159.4312 26.8195 0.0665 26.3892 0.047 25.6298 0.0282 0.0 0.0 0.0 0.0 24.7526 0.0405 25.3713 0.0528
187 214.964139 52.9372848 533.424 4190.0913 0.0 0.0 0.0 0.0 27.6413 0.1161 26.2829 0.0642 26.4462 0.053 26.7859 0.0718 26.8221 0.0948
188 214.9630273 52.9368819 447.1016 4160.7573 0.0 0.0 28.971 0.1866 28.2419 0.0809 0.0 0.0 25.7308 0.0841 26.3656 0.2018 27.226 0.1934
189 214.9977931 52.9615934 4224.793 4164.8862 0.0 0.0 27.2339 0.0893 28.0832 0.1342 27.2704 0.1297 28.2932 0.2681 27.1221 0.2005 27.9422 0.1221
190 214.9894574 52.9557521 3326.5579 4157.8604 26.9365 0.0687 26.2143 0.0463 26.6119 0.0336 25.4875 0.0304 25.4295 0.0288 25.7324 0.0392 25.9273 0.0378
191 214.9800124 52.9493006 2323.6145 4137.106 23.7778 0.0076 23.2306 0.0062 23.1749 0.004 0.0 0.0 21.3229 0.0021 0.0 0.0 21.782 0.003
192 214.9933393 52.9586478 3760.4854 4147.9409 25.1499 0.0192 24.6115 0.0147 24.6666 0.0089 23.2757 0.0047 23.2415 0.0044 23.0361 0.0074 23.2119 0.0059
193 214.9819558 52.9504468 2513.8521 4155.0391 27.0694 0.0577 25.8808 0.0294 26.328 0.0179 24.6297 0.0106 24.5782 0.0112 25.3651 0.0231 25.1979 0.0204
194 215.0504721 52.998552 9904.041 4202.2334 26.3394 0.0366 26.0536 0.042 26.1543 0.0317 24.4766 0.0093 24.8036 0.0137 25.0295 0.0292 25.0326 0.0323
195 214.9617457 52.935961 306.9412 4161.2969 27.8856 0.0953 27.5291 0.1474 28.1654 0.0715 26.2781 0.0354 26.3173 0.0609 26.3639 0.0981 26.7326 0.0804
196 214.9962407 52.9589797 3921.6785 4278.5269 27.03 0.0651 26.7507 0.0552 26.8656 0.082 25.7166 0.0335 25.3547 0.0273 25.5194 0.0377 25.2238 0.0274
197 215.0365904 52.9892441 8446.0352 4160.5288 27.8503 0.104 28.4798 0.1476 28.3603 0.1315 28.3469 0.2146 27.2467 0.0942 0.0 0.0 27.4619 0.123
198 214.9678379 52.9403677 975.7932 4156.5083 28.1753 0.092 27.6515 0.1378 27.587 0.0489 26.0884 0.0284 26.2904 0.0319 25.7787 0.0527 26.3897 0.0709
199 214.9782623 52.9469126 2031.5796 4223.04 25.98 0.0387 25.9095 0.0308 25.7153 0.0281 24.4832 0.0088 24.4553 0.0091 24.4373 0.0205 24.32 0.0215
200 215.0229081 52.9799699 6999.9536 4126.5195 26.7357 0.0596 25.3204 0.0275 24.7428 0.0133 22.4945 0.0037 22.4811 0.0028 22.1817 0.0032 22.0364 0.0022
201 214.9899439 52.9559419 3365.5251 4169.6548 27.6992 0.0922 27.9681 0.0867 27.9536 0.0584 27.0877 0.0535 26.7748 0.0641 26.8752 0.0826 25.9292 0.0315
202 214.9775975 52.9473035 2036.2249 4157.9414 0.0 0.0 26.8384 0.1078 0.0 0.0 28.3509 0.0979 0.0 0.0 27.7366 0.1643 28.3147 0.1044
203 214.9699344 52.9418553 1203.3901 4157.0073 0.0 0.0 0.0 0.0 27.9035 0.0749 26.9357 0.0747 27.2659 0.0562 26.3265 0.0749 27.4702 0.0737
204 214.965289 52.9385851 701.3962 4153.9233 28.3079 0.1057 27.2599 0.0801 27.3941 0.0437 26.1852 0.0328 25.6371 0.0318 25.1381 0.0351 25.7666 0.0424
205 215.0398154 52.989853 8646.5459 4287.3618 0.0 0.0 27.5307 0.1173 27.309 0.0775 26.0304 0.0307 25.7894 0.0413 27.7626 0.2086 27.436 0.1889
206 214.9971643 52.9611573 4157.4409 4164.0244 25.2034 0.0166 24.0696 0.0098 24.1012 0.0051 22.6478 0.0033 22.5553 0.0027 22.5267 0.0045 22.5701 0.0042
207 215.0392215 52.9912436 8743.3252 4150.7266 28.233 0.0867 27.792 0.091 26.8728 0.0502 25.7346 0.0299 25.7925 0.0249 25.6135 0.0522 25.8395 0.0476
208 215.0271481 52.9827084 7436.0352 4147.3179 0.0 0.0 27.5154 0.087 27.6625 0.0663 26.2723 0.0631 25.6547 0.0439 0.0 0.0 27.0109 0.1957
209 214.9731707 52.9446493 1599.0248 4120.2886 22.5338 0.0022 22.2337 0.0016 21.9221 0.0012 20.3403 0.0005 20.2374 0.0005 20.2982 0.0006 20.4351 0.0006
210 214.9618809 52.937023 407.6478 4088.6091 20.9377 0.0011 20.5691 0.0008 20.1945 0.0006 18.6271 0.0003 18.7759 0.0003 19.0297 0.0004 19.2656 0.0004
211 215.0148631 52.9740709 6109.9355 4139.9277 0.0 0.0 0.0 0.0 28.3029 0.1183 27.3364 0.0688 27.4229 0.1419 0.0 0.0 27.5383 0.0797
212 214.9853535 52.9531104 2905.1638 4136.7002 0.0 0.0 26.6459 0.0732 26.9632 0.0441 26.0042 0.0463 26.0768 0.0339 26.6143 0.0684 26.1353 0.0556
213 215.0191089 52.9771234 6574.2476 4137.4458 27.8238 0.1365 28.1007 0.1444 27.8398 0.1123 26.2175 0.0422 26.1682 0.033 25.8521 0.0799 26.5983 0.107
214 215.0361017 52.9892013 8420.0537 4137.5815 27.8753 0.0727 27.5417 0.0665 27.5776 0.0735 26.0459 0.0383 26.1702 0.0531 26.2986 0.084 27.4723 0.1152
215 215.0472755 52.9973781 9654.5596 4119.5835 25.1805 0.0195 24.6556 0.016 24.4398 0.0115 23.0029 0.0048 23.0424 0.0046 23.0876 0.0081 23.1291 0.0071
216 215.0461392 52.9976933 9631.043 4034.9766 0.0 0.0 0.0 0.0 0.0 0.0 20.7646 0.0014 20.6867 0.0013 20.6508 0.0021 20.7157 0.0016
217 214.9889291 52.955697 3297.6868 4133.6729 28.2488 0.105 27.6406 0.0937 0.0 0.0 25.7171 0.058 26.2679 0.0427 0.0 0.0 28.3652 0.2494
218 214.9963143 52.960763 4083.7688 4148.147 0.0 0.0 0.0 0.0 0.0 0.0 28.5145 0.2297 28.7715 0.3036 27.7335 0.1433 27.6121 0.0805
219 214.993814 52.95921 3832.0728 4131.0483 25.9705 0.0279 25.6994 0.0282 25.5607 0.017 24.6023 0.0137 25.1223 0.0167 25.3564 0.0421 25.3962 0.0372
220 215.0284296 52.9838201 7593.1138 4132.1836 0.0 0.0 27.4895 0.0941 26.6844 0.0934 27.2529 0.0862 26.9846 0.0849 0.0 0.0 28.3659 0.1082
221 214.9788975 52.9484495 2197.2454 4141.3887 0.0 0.0 25.1597 0.0456 27.072 0.0589 25.6753 0.0228 26.0462 0.0272 25.9527 0.0408 26.051 0.039
222 214.9597547 52.9350508 135.5371 4122.9595 26.1727 0.0524 26.4129 0.0517 26.421 0.0284 25.6958 0.0287 25.9611 0.0387 26.1125 0.0751 25.5466 0.0318
223 215.0489865 52.9973062 9725.7979 4216.6118 27.6626 0.0934 26.9696 0.0633 27.1867 0.0467 0.0 0.0 0.0 0.0 0.0 0.0 27.2415 0.0793
224 215.0480461 52.9959354 9561.1689 4269.6099 25.2748 0.0149 25.2499 0.0141 25.0526 0.0095 23.457 0.0047 23.615 0.0052 23.8502 0.0105 24.022 0.01
225 214.9777588 52.9478235 2089.8459 4127.4346 27.4115 0.112 27.4439 0.1329 25.7759 0.056 25.4838 0.0265 25.7513 0.0213 26.1564 0.0421 25.7251 0.0359
226 215.0417748 52.993361 9047.5723 4127.8613 0.0 0.0 0.0 0.0 28.7861 0.1219 27.7064 0.0784 27.8063 0.0947 0.0 0.0 26.922 0.0965
227 214.9893244 52.9561693 3357.6626 4119.3018 26.3862 0.0282 26.2267 0.0344 26.1586 0.0192 24.7767 0.0138 24.9573 0.0119 25.2159 0.0242 25.3375 0.025
228 215.0374538 52.9902579 8575.417 4130.3521 27.7317 0.0703 26.8097 0.0467 26.68 0.0381 25.5097 0.0216 25.6741 0.0243 25.84 0.0397 25.6516 0.0338
229 215.0117673 52.972256 5807.9409 4110.749 24.2198 0.0111 24.084 0.0082 23.952 0.0057 22.2861 0.0048 22.2914 0.0033 22.3382 0.0047 22.3708 0.0035
230 215.0140884 52.9734864 6022.7681 4142.4414 28.3369 0.2004 27.6398 0.0968 27.4232 0.0714 26.0831 0.0504 26.2548 0.0456 25.8427 0.047 26.8173 0.1122
231 215.0270662 52.9829237 7451.4888 4126.7002 28.7819 0.1157 28.2202 0.1593 28.3922 0.0846 26.7104 0.0637 26.7886 0.094 0.0 0.0 28.1778 0.2402
232 215.0483488 52.9981083 9768.2197 4122.001 0.0 0.0 26.9077 0.0714 27.4893 0.0848 25.5701 0.0405 25.9756 0.0394 0.0 0.0 26.3078 0.0758
233 215.0313018 52.9838951 7730.1123 4280.4048 0.0 0.0 28.809 0.2166 30.0573 3.281 24.9659 0.0195 24.9108 0.0222 25.4137 0.062 25.2217 0.0321
234 215.0231782 52.9803284 7044.1182 4113.9717 26.8299 0.0445 26.341 0.0382 25.6548 0.0142 24.102 0.0116 24.6984 0.0195 24.4786 0.0185 24.5622 0.0193
235 215.0156997 52.9749289 6224.2563 4120.1104 27.1712 0.0882 26.5149 0.065 26.97 0.0797 24.8805 0.023 25.2215 0.0381 26.2615 0.0894 26.5713 0.0959
236 214.991486 52.9570543 3534.5293 4168.5747 27.9599 0.1085 27.7626 0.1016 27.701 0.0583 27.1234 0.0628 27.0371 0.0615 26.3313 0.0582 27.158 0.0832
237 214.9637786 52.9379562 576.8596 4120.207 27.5072 0.1116 27.2342 0.0789 27.8295 0.0624 26.7412 0.041 26.7204 0.0371 26.791 0.0601 26.5096 0.0693
238 214.9887131 52.9557976 3296.8384 4114.5073 27.8544 0.0601 26.7334 0.035 26.7697 0.0373 26.0738 0.0607 25.866 0.0298 26.0393 0.0723 26.4753 0.0788
239 215.0357812 52.9892432 8409.2393 4117.2544 0.0 0.0 0.0 0.0 28.2262 0.1349 26.9557 0.0891 27.7052 0.1766 0.0 0.0 27.0193 0.1143
240 214.9682466 52.9411664 1065.462 4118.2979 0.0 0.0 28.3551 0.1349 0.0 0.0 27.3441 0.0632 27.6972 0.1153 0.0 0.0 27.0484 0.1085
241 215.0412934 52.9931707 9008.8008 4116.4248 0.0 0.0 0.0 0.0 27.682 0.0777 26.5035 0.0428 26.5611 0.0472 26.7556 0.0948 26.7893 0.0882
242 214.9961664 52.9612237 4118.0679 4105.5117 26.1048 0.0252 25.6849 0.0244 25.5276 0.0144 23.9958 0.0084 24.2112 0.0109 24.5211 0.019 24.8657 0.0212
243 214.9740639 52.9453478 1701.751 4115.6182 27.2584 0.098 27.3083 0.1063 27.6014 0.0544 25.8423 0.0386 26.4046 0.0406 27.2948 0.0811 26.7956 0.0642
244 215.0299651 52.9851462 7780.791 4114.499 0.0 0.0 28.3692 0.1935 0.0 0.0 26.339 0.0749 26.6454 0.113 0.0 0.0 27.0794 0.1131
245 215.0128912 52.973038 5928.5361 4112.0649 28.5642 0.1622 0.0 0.0 28.2335 0.1138 27.41 0.0823 26.8307 0.0575 27.5495 0.111 26.4283 0.0796
246 214.9967988 52.9615769 4178.2114 4112.8125 26.9064 0.0433 26.6766 0.0343 26.6063 0.0261 25.3767 0.0157 25.4068 0.0163 25.366 0.0468 25.2446 0.0246
247 214.9737264 52.9433383 1507.5073 4248.8184 26.9303 0.1014 26.4845 0.0823 26.6636 0.0928 25.7372 0.0325 25.8957 0.0446 0.0 0.0 25.6393 0.0477
248 215.0302776 52.9853498 7813.0835 4115.896 0.0 0.0 27.1408 0.1205 0.0 0.0 27.0489 0.0502 26.896 0.0625 27.468 0.1037 27.1608 0.0782
249 214.971802 52.9430694 1396.2402 4165.8101 27.8292 0.1314 26.7921 0.1058 26.7157 0.0742 25.1612 0.0288 25.0864 0.022 25.4443 0.0444 26.403 0.1006
250 214.9611158 52.936231 302.4019 4107.166 26.2147 0.0457 25.7166 0.0299 25.8177 0.0211 0.0 0.0 24.6497 0.0163 24.9826 0.0354 24.8053 0.0244
251 214.9950551 52.9599987 3958.6045 4138.1914 0.0 0.0 28.515 0.152 28.2094 0.0686 26.9078 0.0523 27.0321 0.0476 26.954 0.0888 27.2803 0.0909
252 215.035465 52.9890867 8380.9629 4112.1123 0.0 0.0 0.0 0.0 28.0213 0.1423 27.6469 0.0787 27.6433 0.0755 0.0 0.0 27.3429 0.1206
253 215.0412694 52.99268 8964.0518 4152.1318 0.0 0.0 27.8908 0.0972 27.3564 0.0814 26.1967 0.048 26.3457 0.0521 26.8271 0.127 27.7147 0.1626
254 215.0309718 52.98594 7897.105 4108.6021 27.6967 0.0931 27.0516 0.0945 27.245 0.0745 25.3796 0.0223 25.4357 0.0221 25.2728 0.0256 25.7896 0.0325
255 215.0199446 52.9771402 6613.6641 4180.9658 0.0 0.0 0.0 0.0 27.5582 0.0767 25.8152 0.0371 26.3723 0.0378 25.7584 0.073 26.218 0.0594
256 215.0303634 52.9845643 7747.0767 4179.6948 0.0 0.0 27.6905 0.0678 28.1087 0.2085 25.9984 0.1084 25.9267 0.0247 26.1208 0.0607 26.4063 0.0429
257 215.0157255 52.9750842 6239.2529 4109.7866 0.0 0.0 28.5953 0.1119 28.6453 0.1516 26.8272 0.0658 27.199 0.0993 0.0 0.0 27.2986 0.1269
258 215.0131269 52.9732461 5957.7534 4109.0132 0.0 0.0 28.4423 0.1397 28.511 0.0838 27.106 0.0561 27.3168 0.0586 27.1646 0.1208 27.3916 0.0786
259 215.0180468 52.9765231 6472.6362 4125.7642 27.4097 0.0991 25.247 0.0504 27.312 0.0466 26.2941 0.0431 26.4835 0.0547 28.0207 0.1285 26.8321 0.0928
260 215.0293667 52.9849861 7739.394 4094.5095 0.0 0.0 26.2057 0.0674 24.7428 0.0418 0.0 0.0 0.0 0.0 24.7234 0.0245 24.5585 0.0254
261 214.9680078 52.9411726 1055.1837 4105.0195 27.8641 0.1333 0.0 0.0 28.9983 0.1203 27.9237 0.0859 27.7085 0.1088 0.0 0.0 27.2828 0.125
262 214.9960332 52.960059 4008.3457 4186.1016 0.0 0.0 0.0 0.0 0.0 0.0 27.9337 0.0748 27.6476 0.0952 26.8808 0.094 27.7488 0.082
263 215.026241 52.9829609 7417.3516 4079.6877 22.2438 0.0025 22.1229 0.0021 21.9357 0.0015 20.4496 0.0007 20.801 0.0009 21.122 0.0018 21.2204 0.0015
264 215.0141577 52.9740888 6079.5293 4100.7651 27.7399 0.167 0.0 0.0 27.9597 0.1075 26.393 0.0406 26.4538 0.0765 26.9539 0.1299 26.4638 0.079
265 214.9921136 52.958411 3683.7964 4100.0415 28.7031 0.158 27.5821 0.0887 27.6725 0.0584 26.8297 0.0726 26.6433 0.0535 26.1156 0.0576 27.4209 0.0833
266 214.9791528 52.9492524 2280.3232 4094.6199 23.9803 0.0037 23.7391 0.0028 23.8824 0.0026 0.0 0.0 0.0 0.0 0.0 0.0 23.9282 0.0061
267 215.0349209 52.9882749 8284.0449 4144.1611 27.3687 0.1017 26.3633 0.0563 26.3272 0.0581 25.2148 0.0344 25.2805 0.0248 25.3861 0.0371 25.8726 0.0615
268 214.9606195 52.9359523 255.0685 4101.5039 28.8425 0.2061 28.6627 0.1612 28.4202 0.0724 27.1466 0.0937 27.9421 0.1588 27.7722 0.1131 27.7893 0.0978
269 215.0472765 52.9968413 9606.8477 4160.1069 26.2226 0.0272 26.2296 0.0254 25.8396 0.0189 24.2579 0.0115 24.3095 0.0113 25.0065 0.0209 24.974 0.0196
270 214.9710774 52.9428559 1344.3541 4143.0029 27.0572 0.0622 26.6952 0.0706 26.8628 0.0341 25.6916 0.0267 25.7434 0.0227 26.0772 0.0473 26.1627 0.0433
271 214.99591 52.9611303 4098.127 4098.7964 0.0 0.0 28.2786 0.168 26.2354 0.0531 0.0 0.0 0.0 0.0 26.4304 0.087 27.8451 0.154
272 215.0310566 52.9837689 7707.7563 4276.7759 0.0 0.0 27.8448 0.0998 26.5719 0.0645 26.4199 0.0444 26.5601 0.0516 27.9937 0.1161 26.6511 0.0611
273 215.0189157 52.9775795 6606.0815 4092.7207 0.0 0.0 0.0 0.0 28.1974 0.1164 26.7085 0.0587 26.772 0.0516 26.4712 0.0977 26.7343 0.0802
274 214.9946544 52.9602561 3963.3286 4097.3218 0.0 0.0 0.0 0.0 27.9075 0.0935 27.6057 0.0734 27.7904 0.1174 26.9884 0.1376 27.4636 0.0781
275 215.0156536 52.9735385 6098.4238 4222.4014 27.1023 0.0665 26.687 0.041 25.8351 0.0236 24.7489 0.017 24.6753 0.0182 24.8405 0.0256 24.7997 0.0191
276 214.959169 52.9350321 107.2962 4092.9241 27.4196 0.0844 27.1079 0.0492 27.0254 0.0445 0.0 0.0 25.6246 0.0277 24.7278 0.0475 25.9553 0.0388
277 215.0125525 52.9731014 5918.8105 4089.1328 26.7139 0.0698 26.6561 0.0384 26.446 0.0376 25.2987 0.0189 25.4352 0.019 25.5952 0.0356 25.3301 0.0302
278 214.9924114 52.9587141 3724.2844 4093.1838 27.2463 0.0443 26.5976 0.0333 26.0197 0.0156 25.2675 0.0172 25.0599 0.0203 24.7696 0.0243 25.5313 0.0246
279 214.9914271 52.9580026 3616.2852 4093.9878 0.0 0.0 0.0 0.0 0.0 0.0 27.7664 0.1258 27.9468 0.1329 27.3687 0.136 27.2061 0.1139
280 214.9939104 52.9597954 3888.563 4092.1182 28.527 0.0958 28.1906 0.081 26.8387 0.0473 26.6271 0.0506 27.0334 0.0544 26.4951 0.0963 26.8933 0.06
281 215.0356031 52.9882481 8312.6172 4182.7212 0.0 0.0 0.0 0.0 28.8245 0.129 27.5132 0.152 27.5817 0.0744 0.0 0.0 28.0228 0.1974
282 215.0381917 52.9913624 8707.1699 4086.6226 27.7766 0.0693 27.3284 0.0553 26.9185 0.032 25.2876 0.0156 25.5516 0.018 25.7581 0.038 25.6201 0.026
283 215.0180069 52.9770034 6513.5723 4087.4351 28.3945 0.1452 28.1215 0.1455 28.6969 0.129 26.3493 0.0577 26.5173 0.063 27.1599 0.1773 27.061 0.1281
284 215.0282488 52.9830109 7512.8994 4183.4873 28.524 0.0954 28.1068 0.0726 27.4866 0.0518 26.2562 0.0352 26.1076 0.0352 27.1697 0.0917 27.0909 0.0921
285 214.9607329 52.9356565 233.8628 4129.8643 25.8 0.0256 25.539 0.0162 25.7552 0.0139 24.496 0.0099 24.5926 0.0109 24.5922 0.0175 24.6644 0.0154
286 215.0169652 52.9762403 6398.396 4089.1094 28.4779 0.1125 28.3421 0.0891 27.9278 0.0633 26.8522 0.045 27.6385 0.0889 0.0 0.0 27.6805 0.1482
287 214.9884412 52.9554203 3250.9146 4128.3442 25.9738 0.0222 25.5613 0.0176 25.3017 0.0105 23.5942 0.0072 23.7411 0.0048 23.7336 0.0095 23.7177 0.0063
288 215.0146983 52.9748212 6169.2368 4074.5603 24.4531 0.0153 24.1437 0.0079 24.0824 0.0072 22.8448 0.0035 0.0 0.0 22.8919 0.0067 22.8593 0.005
289 215.0139634 52.9749783 6149.8716 4023.3311 22.5354 0.005 22.3676 0.0036 22.1252 0.0022 20.49 0.0009 20.2474 0.0008 20.3667 0.0013 20.3796 0.001
290 215.0210692 52.9784445 6780.7651 4142.9404 26.7777 0.0417 26.6931 0.0357 26.6989 0.0292 25.3166 0.0202 25.278 0.0175 25.823 0.0377 25.3952 0.0327
291 215.0180804 52.9758191 6411.5078 4180.6128 27.3752 0.0562 27.4473 0.0522 27.2742 0.0434 24.9208 0.0143 25.4968 0.017 25.7396 0.0355 26.12 0.0332
292 214.9909741 52.9580283 3598.0149 4067.7598 26.1051 0.0332 25.8437 0.0295 25.5026 0.0163 24.9341 0.0134 24.8322 0.015 24.7506 0.0319 25.0232 0.0285
293 214.9797374 52.9499168 2366.0007 4075.9536 28.3644 0.1154 28.4632 0.1526 28.5756 0.127 0.0 0.0 28.2443 0.181 0.0 0.0 27.945 0.1183
294 214.9685329 52.9419145 1145.0718 4077.3396 0.0 0.0 0.0 0.0 29.1896 0.1278 27.4812 0.0653 28.5674 0.1116 24.9571 0.0547 27.9894 0.1385
295 214.9922079 52.9579728 3649.0542 4138.106 25.5546 0.0176 24.9075 0.0141 24.7633 0.0068 23.7447 0.0053 23.6898 0.0048 23.6944 0.0079 23.707 0.0064
296 214.9754597 52.9468521 1899.0304 4077.2385 26.7789 0.0467 26.3977 0.0283 25.6285 0.0154 24.6929 0.0147 24.6994 0.0129 24.5537 0.0179 24.8879 0.0187
297 214.9774105 52.9477397 2066.5764 4115.0562 27.0457 0.091 0.0 0.0 0.0 0.0 26.6696 0.0664 27.197 0.0565 0.0 0.0 27.3401 0.0787
